Kinase Uniprot ID	Kinase Name	Mean Specificity Score	Mean Significance Score	Mean Final Score	Median Final score	Mean Kinase Statistic	Median Kinase Statistic	SD Kinase Statitistic	Mean peptide set size
P29322	EphA8	0.287555602057784	1	1.28755560205778	1.31158017799729	-1.80263933119166	-1.94652036696413	0.249209264203553	3.66666666666667
P29376	LTK	0.359354295511452	1	1.35935429551145	1.30016227413275	-2.10211448261018	-2.00992324273935	0.315564693571862	14.5555555555556
P42680	TEC	0.303783547012818	1	1.30378354701282	1.28567024025477	-2.06958852381	-2.09199509871723	0.205125768695067	32.3333333333333
P07947	Yes	0.30974362354867	1	1.30974362354867	1.28483264215154	-2.02542092164557	-2.03195734901837	0.197508047268249	22.6666666666667
Q08345	DDR1	0.273600073967045	1	1.27360007396705	1.27083521030723	-1.75122750904605	-1.75122750904605	0	3
P35968	KDR	0.288155163700026	1	1.28815516370003	1.26760624017703	-1.97487167875161	-1.94796616402366	0.232370633818576	16.4444444444444
P29320	EphA3	0.258132198946276	1	1.25813219894628	1.25813219894628	-1.75155280223594	-1.75155280223594	0	4
P42681	TXK	0.31506867496801	1	1.31506867496801	1.24565166428898	-2.0850700137688	-2.01833948836332	0.190102159398577	24.5555555555556
P42685	FRK	0.284777346480723	1	1.28477734648072	1.23062267392386	-2.13666487251096	-2.08999015725029	0.14576271246713	48.4444444444444
P04629	TRKA	0.203133491839998	1	1.20313349184	1.21538270736712	-1.75780904431931	-1.74991566104571	0.124424020584179	11.6666666666667
P14616	IRR	0.213273050382725	1	1.21327305038273	1.21502643617818	-1.61942546654067	-1.66865371376067	0.0984564944400048	4.5
P54764	EphA4	0.298270010243888	0.899656668112006	1.19792667835589	1.20830935097988	-1.83570747674695	-1.52243552059822	0.500799453239097	3.88888888888889
P21860	HER3	0.203461639505141	1	1.20346163950514	1.19586056766465	-1.93269820366588	-1.95208079038425	0.204493086687279	37.8888888888889
P42679	CTK	0.18379479287334	1	1.18379479287334	1.18842499412941	-1.81836873724174	-1.82311068965848	0.232870809444675	25.4444444444444
Q9UM73	ALK	0.167643512579073	1	1.16764351257907	1.18508681872493	-1.89047954623652	-1.89542431431499	0.0659224273526805	37.4444444444444
P07949	Ret	0.490738170001768	1	1.49073817000177	1.17134010346468	-2.23522991688392	-1.75107700107593	0.867044277649603	16.1111111111111
Q08881	ITK	0.170072161051449	1	1.17007216105145	1.17134010346468	-1.83297467300169	-1.85436894075198	0.146889681528325	29.2222222222222
P10721	Kit	0.3162021194837	1	1.3162021194837	1.14996674231023	-2.03461983592392	-1.71225549718124	0.585904031419091	13.5555555555556
P43405	Syk	0.152939464039101	1	1.1529394640391	1.14026143380285	-1.98929122884878	-1.9857927885372	0.0376864819484128	63.3333333333333
Q14289	FAK2	0.201922356022131	1	1.20192235602213	1.13966199342901	-1.90066201800245	-1.82681325362822	0.194709797847188	28.8888888888889
P06213	InSR	0.132799258342462	1	1.13279925834246	1.12784372725171	-1.71069168385774	-1.68124303598192	0.115744037145555	22.4444444444444
P42684	Arg	0.154905074254443	1	1.15490507425444	1.1249387366083	-1.89816415901009	-1.85670853292404	0.118077250610817	43.8888888888889
Q9H3Y6	Srm	0.124323596122306	1	1.12432359612231	1.11861534322943	-1.83937143139116	-1.83078119622469	0.0307015940029002	40.7777777777778
P07332	Fes	0.127682659000418	1	1.12768265900042	1.11633856484638	-1.53736642052205	-1.54178571705961	0.127471643123868	12.1111111111111
Q06187	BTK	0.138083725395199	1	1.1380837253952	1.11463877996849	-1.63317655156013	-1.6766676314895	0.226698972613674	17.4444444444444
P00519	Abl	0.118142870922926	1	1.11814287092293	1.08990945440593	-1.84617815377981	-1.83895482592442	0.0940514573510794	47
P09619	PDGFR[beta]	0.0917079441946318	1	1.09170794419463	1.08990945440593	-1.43502288336477	-1.44483036359142	0.0855613808867914	12.1111111111111
P43403	ZAP70	0.0855713889807867	1	1.08557138898079	1.08407278830288	-1.82152220986706	-1.84525083118688	0.0760067345606264	55.2222222222222
P41240	CSK	0.0824211551766558	1	1.08242115517666	1.07935499859321	-1.72024978535531	-1.7405078706834	0.0937519542874371	38.6666666666667
P16591	Fer	0.0678715451887251	1	1.06787154518873	1.07109230975605	-1.24120554917266	-1.30016316398744	0.221460142519361	12.6666666666667
P36888	FLT3	0.0766920259945925	0.827982859620582	0.904674885615175	1.05305672930217	-1.16865251997768	-1.13809938582357	0.545492318422969	13.2857142857143
Q15303	HER4	0.200748612992613	1	1.20074861299261	1.05060999335509	-1.81624464252659	-1.61490926035047	0.371067361051839	24
Q13882	Brk	0.0722087161212024	1	1.0722087161212	1.0467236633327	-1.75989742886216	-1.6924524735264	0.168581216237113	56.8888888888889
P00533	EGFR	0.0356434519452034	1	1.0356434519452	1.03810452633215	-1.57077505688816	-1.59424905873888	0.0973189204176804	38.6666666666667
P04626	HER2	0.0578436437297676	1	1.05784364372977	1.02826040911222	-1.51887354616597	-1.43789521516438	0.134514323825309	28.3333333333333
P35916	FLT4	0.0419111294621077	0.899656668112006	0.941567797574114	1.02733440773389	-1.06230005163006	-1.08157357919336	0.241708319616142	12.6666666666667
P29317	EphA2	0.145447486174505	0.765865558928015	0.911313045102519	0.857610533881164	-1.39336670237459	-1.42889645444438	0.189062921347727	5.88888888888889
P54762	EphB1	0.147521719752375	0.698970004336019	0.846491724088394	0.846491724088394	-1.16846253841712	-1.16846253841712	0	3
Q6ZMQ8	Lmr1	0.0646689647568742	0.698970004336019	0.763638969092893	0.763462738511306	-0.657259912732979	-0.657259912732979	0	3
P17948	FLT1	0.00723651892736747	0.732417781632017	0.739654300559384	0.70071066591232	-0.754917641807777	-0.714120034403556	0.175909135821356	15.7777777777778
P23458	JAK1~b	0.032726372037398	0.373712505420023	0.406438877457421	0.423659199809375	-0.509334422466164	-0.516048193709962	0.0134275424875954	4.5
