Kinase Uniprot ID	Kinase Name	Mean Specificity Score	Mean Significance Score	Mean Final Score	Median Final score	Mean Kinase Statistic	Median Kinase Statistic	SD Kinase Statitistic	Mean peptide set size
P09619	PDGFR[beta]	0.422084321771403	0.135571310993181	0.557655632764584	0.496890563328631	-0.0991271476274454	-0.0805788638997606	0.0391890310602687	13.7777777777778
P10721	Kit	0.474649135770142	0.0367880552997931	0.511437191069935	0.460923901207223	-0.0784323427655397	-0.0985011753721448	0.0737634199803762	14.8888888888889
Q08881	ITK	0.347910682592285	0.117000598059541	0.464911280651827	0.449894000652407	-0.0628077750278082	-0.062392844306349	0.00822131680287485	36.6666666666667
P22607	FGFR3	0.355202494658728	0.0535003138382743	0.408702808497002	0.403501518081028	-0.110793104971816	-0.0959008988998225	0.0520694803084434	7
P07332	Fes	0.343339314863565	0.0305049937071167	0.373844308570682	0.380176499542722	-0.075390282161141	-0.0849105666148713	0.0441565272394906	13.4444444444444
P11362	FGFR1	0.412722644191564	0.0698513290280681	0.482573973219632	0.364516253185088	0.103036830277264	0.0758410253512573	0.0802875286208683	14
P08631	HCK	0.285074246695917	0.0101683312357056	0.295242577931623	0.360513510731414	-0.0526658884301206	-0.059886762170894	0.0347772440762769	24
P29320	EphA3	0.307196863200844	0.0457574905606751	0.352954353761519	0.352954353761519	0.115504665339953	0.115504665339953	0	5
Q06418	Tyro3/Sky	0.382765085821805	0.0412727729302341	0.424037858752039	0.352030541637028	-0.0612017662355172	-0.0540995595196326	0.0150946508644561	42.6666666666667
Q05397	FAK1	0.377944442837411	0.0457574905606751	0.423701933398086	0.350275814070478	-0.0645800204201439	-0.0542439305316006	0.0283256326321199	39.2222222222222
P54756	EphA5	0.325436953002362	0.0585456211725204	0.383982574174883	0.294495453419928	0.117259318411688	0.0990567002334381	0.0364052363565001	5.25
P21802	FGFR2	0.322577736460473	0.0475558345229105	0.370133570983383	0.290645224165604	-0.0994764602379873	-0.0697112146977821	0.0593710785183135	7.88888888888889
P29322	EphA8	0.257944466376843	0.0628083313764689	0.320752797753312	0.285335007137463	0.124349899287411	0.110082443443745	0.0247119584159745	3.66666666666667
Q9UM73	ALK	0.289486934307517	0.0406733249428223	0.330160259250339	0.285335007137463	-0.0532699635266344	-0.0477325183461127	0.0112492992231528	39.3333333333333
H0Y8A4	RYK	0.308072440650405	0.0469563865354987	0.355028827185904	0.282329496997738	-0.0948384163376575	-0.0805271086943317	0.0465149533875902	8.11111111111111
P21709	EphA1	0.389829462786362	0.0894152783307023	0.479244741117065	0.277859874542584	-0.127197725624932	-0.0994197611621321	0.0765337385364462	5.2
P12931	Src	0.201626078019098	0.0305049937071167	0.232131071726215	0.271971045579482	0.0404525593474864	0.0484199621744903	0.0173063339223634	39.1111111111111
P04629	TRKA	0.172125599896852	0.0424716689050577	0.214597268801909	0.269056306572264	0.0468127394032439	0.0522822938990591	0.0217466933306382	12.4444444444444
P54764	EphA4	0.147065764606355	0.0430711168924695	0.190136881498824	0.230622673923862	0.0743416066744225	0.0965922997627499	0.0387020516285911	3.88888888888889
P07947	Yes	0.208236448178643	0.00508416561785279	0.213320613796496	0.226213555018806	-0.0452536924803721	-0.0455337995562211	0.0180070202995284	22.5555555555556
P42685	FRK	0.243370859443554	0.0101683312357056	0.253539190679259	0.195179321278838	-0.0436164870336502	-0.0400917755675212	0.0225828951647165	48.8888888888889
P51451	BLK	0.201002807772752	0.0203366624714112	0.221339470244164	0.193820026016113	0.0364943690755549	0.0425656307894359	0.0339046523774862	21.5555555555556
P06239	Lck	0.191595488221378	0	0.191595488221378	0.193141970481183	-0.0406425347175569	-0.042630723483443	0.0142721286585543	28.3333333333333
P51813	Etk/BMX	0.13522836824087	0.0323033376693521	0.167531705910223	0.187755303199631	-0.00542636141772968	-0.0128918728347489	0.0347014227737687	31.2222222222222
P07948	Lyn	0.171603230590456	0.020936110458823	0.192539341049279	0.18575240426808	-0.039771832299058	-0.0402908735855242	0.0198574708086978	21.5555555555556
P22455	FGFR4	0.210787070513435	0.0418722209176459	0.252659291431081	0.175223537524454	-0.0249988285026482	-0.0460919716293789	0.0475953670829403	18.2222222222222
Q16288	TRKC	0.145943024789055	0.0260202760766757	0.171963300865731	0.175223537524454	0.0344917718737168	0.0491379474255304	0.0275602491197291	16.7777777777778
P08069	IGF1R	0.146159271434813	0.0101683312357056	0.156327602670518	0.165579296318467	-0.0337399271744417	-0.0415465505753204	0.0256538055801006	16.2222222222222
P30530	Axl	0.131954400921201	0.0355891593249695	0.16754356024617	0.163232952605795	-0.0295116170946988	-0.0284001724979777	0.0147087288217376	56.6666666666667
P06213	InSR	0.122247160643519	0.0101683312357056	0.132415491879224	0.160521952625802	-0.000190388208673643	-0.00931541723623152	0.0336070700730269	23.5555555555556
P08581	Met	0.220336688170131	0.0152524968535584	0.235589185023689	0.1444808443322	-0.0451504573934174	-0.0348324310530484	0.0201571606572967	29.8888888888889
P29376	LTK	0.144418405915206	0.0367880552997931	0.181206461214999	0.141703475466115	-0.00198151824633995	-0.0188691976258673	0.0584665555856296	14.6666666666667
Q04912	Ron	0.13266587273977	0.0152524968535584	0.147918369593328	0.139961610192807	0.0500947600110298	0.0449271329654711	0.046028133412951	7.11111111111111
P42680	TEC	0.144763528178334	0.0323033376693521	0.177066865847686	0.130181792020672	-0.000405768508447265	-0.000398888596674744	0.0430527075277216	36.6666666666667
Q08345	DDR1	0.125879641441037	0	0.125879641441037	0.125518182300534	-0.0672013517517037	-0.0672013517517037	0	3
P14616	IRR	0.176677407503621	0.0446010400295053	0.221278447533127	0.12511530565313	0.0549990440833628	0.0499570986732637	0.0781963032914369	5.5
P42681	TXK	0.203824922754557	0.0152524968535584	0.219077419608116	0.118615343229427	-0.047018687524639	-0.0249763826302831	0.0444468864726279	28.1111111111111
Q6ZMQ8	Lmr1	0.111662668431023	0	0.111662668431023	0.111259039317107	0.0592213839790082	0.0592213839790082	0	3
Q13308	CCK4/PTK7	0.0776506285741734	0	0.0776506285741734	0.0783135245163979	0.0426792570293223	0.0426792570293223	0	3
Q16620	TRKB	0.0410322288647821	0	0.0410322288647821	0.0506099933550872	-0.00283795404470903	-0.000380895906087433	0.0129297963025447	19.1111111111111
P43405	Syk	0.0216166624879387	0.0152524968535584	0.0368691593414971	0.0381045263321496	0.00353433060295206	0.0038659939047918	0.00832119181521107	71
P29317	EphA2	0.0678919086559079	0.00508416561785279	0.0729760742737607	0.0347982989740879	0.00612143257797196	0.0151262445681936	0.0358578467380849	6.88888888888889
P43403	ZAP70	0.0527829969000455	0	0.0527829969000455	0.0222763947111523	-0.00748012286628648	-0.0022832497681519	0.0181964461736941	61
