Kinase Uniprot ID	Kinase Name	Mean Specificity Score	Mean Significance Score	Mean Final Score	Median Final score	Mean Kinase Statistic	Median Kinase Statistic	SD Kinase Statitistic	Mean peptide set size
P29376	LTK	0.223124760175679	1	1.22312476017568	1.23210238398191	2.06064918516671	2.1779010758569	0.39816397283155	14.5555555555556
P41240	CSK	0.265451845835827	1	1.26545184583583	1.21467016498923	2.24892624711649	2.2227168318662	0.126671308327002	38.6666666666667
Q9H3Y6	Srm	0.211954416055438	1	1.21195441605544	1.20481541031758	2.208531707033	2.20317447070763	0.0197950967740279	40.7777777777778
Q12866	Mer	0.276751759385307	1	1.27675175938531	1.19654288435159	2.19970697286297	2.20464638497275	0.222108089042699	43.6666666666667
P35968	KDR	0.208991808599074	1	1.20899180859907	1.18976748200492	2.11823909221905	2.11453448011692	0.195199288680126	16.4444444444444
Q14289	FAK2	0.376368270213212	1	1.37636827021321	1.1791420105603	2.33745041244183	2.16804193790358	0.306635433964735	28.8888888888889
P36888	FLT3	0.206285865803819	1	1.20628586580382	1.17134010346468	1.95003281770491	2.0076540292235	0.425945851481258	13.2857142857143
P42681	TXK	0.158340027067938	1	1.15834002706794	1.16241156176449	2.08129775896865	2.06996155084646	0.099484366006377	24.5555555555556
P00519	Abl	0.174870960153794	1	1.17487096015379	1.15739076038944	2.16250089431656	2.19141235343717	0.121315897377617	47
P07332	Fes	0.181617625599884	1	1.18161762559988	1.15676722190199	2.02595595829242	2.00279358766325	0.195867250185757	12.1111111111111
P54764	EphA4	0.259721155126933	1	1.25972115512693	1.15428198203334	2.01717704130697	1.65003969538579	0.624189841692208	3.88888888888889
P21709	EphA1	0.134231010771158	1	1.13423101077116	1.14813039927023	1.66732965022189	1.74159199471277	0.102299688343703	4.6
P11362	FGFR1	0.136866132934817	0.933104445408004	1.06997057834282	1.1438755557577	1.72319536895451	1.97630595300001	0.616768694234565	13.3333333333333
P43405	Syk	0.131059093545961	1	1.13105909354596	1.14327110961712	2.18297392321414	2.18533050105919	0.0191078484586054	63.3333333333333
P07949	Ret	0.300689774853759	1	1.30068977485376	1.13667713987954	2.1057460045729	1.86025695987038	0.419597130223601	16.1111111111111
H0Y8A4	RYK	0.175547344373934	1	1.17554734437393	1.12959609472097	1.89141937286569	1.79639714592911	0.236111021413688	7.11111111111111
P08581	Met	0.121464115563086	1	1.12146411556309	1.1232050237993	1.97687795175171	2.06119600162923	0.21530596496761	27.2222222222222
P21860	HER3	0.163850196685017	1	1.16385019668502	1.12205304837081	2.09192611892657	2.14098261374282	0.226680976758254	37.8888888888889
Q9UM73	ALK	0.149325702477036	1	1.14932570247704	1.11463877996849	2.1144579847234	2.09150599341192	0.143894523702719	37.4444444444444
P51451	BLK	0.134357737575706	1	1.13435773757571	1.11013827874181	1.97952963328231	2.03246561335314	0.187347462160549	20.5555555555556
Q06187	BTK	0.128644171003191	1	1.12864417100319	1.10568393731556	1.87721719093529	1.95910322494792	0.329348965748861	17.4444444444444
P42679	CTK	0.169954178500043	1	1.16995417850004	1.09908693226233	2.01957507662179	1.87543368702841	0.239659643094138	25.4444444444444
P14616	IRR	0.0891164012338863	1	1.08911640123389	1.09422556650491	1.38703502073107	1.50662014587288	0.239170250283629	4.5
P54762	EphB1	0.074503601299374	1	1.07450360129937	1.07450360129937	1.15063660160095	1.15063660160095	0	3
P16591	Fer	0.0926507980611272	1	1.09265079806113	1.07160414774329	1.77302599499654	1.78044875708977	0.147582682463314	12.6666666666667
Q13882	Brk	0.087478911159913	1	1.08747891115991	1.06651271215129	2.09858635278881	2.09814740889409	0.0773254608902609	56.8888888888889
P29320	EphA3	0.0647904385608222	1	1.06479043856082	1.06479043856082	1.19025323314107	1.19025323314107	0	4
P43403	ZAP70	0.0742272932311921	1	1.07422729323119	1.06148027482351	2.06290335036638	2.09798353008293	0.118156154912234	55.2222222222222
P42684	Arg	0.0712074557640203	1	1.07120745576402	1.04624030826677	2.01478232203187	2.00240832260022	0.0933531537721199	43.8888888888889
P29317	EphA2	0.0488678865035737	0.966552222704002	1.01542010920758	1.04191415147891	1.20222486471857	1.124640490586	0.322101770584241	5.88888888888889
P35916	FLT4	0.0764215410103031	1	1.0764215410103	1.04000516167158	1.69415377627653	1.6107012513524	0.15931624570344	12.6666666666667
P17948	FLT1	0.0475455036538802	1	1.04754550365388	1.03338901331807	1.63156975733817	1.62165579965727	0.151564175330112	15.7777777777778
P06213	InSR	0.0288497958363083	1	1.02884979583631	1.02779716162094	1.66904941268705	1.71365972203275	0.0880749201167483	22.4444444444444
Q15303	HER4	0.102201477553489	1	1.10220147755349	1.02273378757271	1.8635649272872	1.7061995875483	0.245592041020888	24
P04626	HER2	0.0335615880468031	1	1.0335615880468	1.01367622294923	1.7254130593511	1.66325859578953	0.122920267562157	28.3333333333333
P00533	EGFR	0.0145510302411206	1	1.01455103024112	1.00788851221305	1.73343939836262	1.64479195891165	0.180279940496193	38.6666666666667
P23458	JAK1~b	0.0179019556018526	0.548455006504028	0.566356962105881	0.719878060075439	0.705567574336873	0.882979465092585	0.354823781511425	4.5
Q6ZMQ8	Lmr1	0.00759743028080134	0.301029995663981	0.308627425944783	0.307593765166369	-0.177922825418489	-0.177922825418489	0	3
