Kinase Uniprot ID	Kinase Name	Mean Specificity Score	Mean Significance Score	Mean Final Score	Median Final score	Mean Kinase Statistic	Median Kinase Statistic	SD Kinase Statitistic	Mean peptide set size
Q08345	DDR1	0.493051677717859	1	1.49305167771786	1.49485002168009	2.73680748305746	2.73680748305746	0	3
P22455	FGFR4	0.476006949177295	1	1.47600694917729	1.4907974776689	2.51853580530224	2.5078127116153	0.225209943782184	16.8888888888889
Q13308	CCK4/PTK7	0.465651509995028	1	1.46565150999503	1.46470587995723	2.67106649626259	2.67106649626259	0	3
P54756	EphA5	0.428085109692924	1	1.42808510969292	1.43653350440241	2.58441568791422	2.62929847513542	0.0897655744424037	3.25
P07333	FmS/CSFR	0.562065367407221	1	1.56206536740722	1.40782324260413	2.66582583399913	2.40776728121554	0.514390697658762	7.66666666666667
Q05397	FAK1	0.292306914515519	1	1.29230691451552	1.35556141053216	2.25554149932722	2.31246094193391	0.254983441166746	36
P07947	Yes	0.325852071373694	1	1.32585207137369	1.35066514128786	2.22947037483016	2.35187998751654	0.286204688116829	22.6666666666667
P04629	TRKA	0.332916318143158	1	1.33291631814316	1.32882715728492	2.30625492006988	2.30390105243401	0.123231832393344	11.6666666666667
P08631	HCK	0.485869422703747	1	1.48586942270375	1.31425826139774	2.48439153634508	2.33109584504671	0.476968792545122	22.6666666666667
P09769	Fgr	0.258469950500544	1	1.25846995050054	1.31336373073771	2.11694975842799	2.26428984113879	0.244114441277144	7.11111111111111
P42685	FRK	0.38843961661157	1	1.38843961661157	1.3045183235098	2.33661188831421	2.31564139783314	0.138931226690088	48.4444444444444
P29322	EphA8	0.257053649434559	1	1.25705364943456	1.30102999566398	2.05963543587885	2.24205847785077	0.31596597716662	3.66666666666667
P08069	IGF1R	0.304235011927628	1	1.30423501192763	1.27245874297144	2.27150952291637	2.23951036494894	0.142656905255623	15.1111111111111
P29376	LTK	0.221650896311862	1	1.22165089631186	1.23582386760967	2.06064918516671	2.1779010758569	0.39816397283155	14.5555555555556
P41240	CSK	0.262122074093374	1	1.26212207409337	1.21538270736712	2.24892624711649	2.2227168318662	0.126671308327002	38.6666666666667
Q12866	Mer	0.288516086601453	1	1.28851608660145	1.20481541031758	2.19970697286297	2.20464638497275	0.222108089042699	43.6666666666667
P35968	KDR	0.2098423329949	1	1.2098423329949	1.19997064075587	2.11823909221905	2.11453448011692	0.195199288680126	16.4444444444444
Q9H3Y6	Srm	0.20113846337212	1	1.20113846337212	1.19859628998264	2.208531707033	2.20317447070763	0.0197950967740279	40.7777777777778
Q14289	FAK2	0.375710716369702	1	1.3757107163697	1.19586056766465	2.33745041244183	2.16804193790358	0.306635433964735	28.8888888888889
P36888	FLT3	0.208000502260344	1	1.20800050226034	1.18641901143181	1.95003281770491	2.0076540292235	0.425945851481258	13.2857142857143
P42681	TXK	0.158788757974694	1	1.15878875797469	1.1681302257195	2.08129775896865	2.06996155084646	0.099484366006377	24.5555555555556
P07332	Fes	0.18179262571641	1	1.18179262571641	1.15926676538819	2.02595595829242	2.00279358766325	0.195867250185757	12.1111111111111
P00519	Abl	0.171894318650349	1	1.17189431865035	1.15366288787019	2.16250089431656	2.19141235343717	0.121315897377617	47
P54764	EphA4	0.25208814602949	1	1.25208814602949	1.15304467498018	2.01717704130697	1.65003969538579	0.624189841692208	3.88888888888889
P21709	EphA1	0.135222770414719	1	1.13522277041472	1.14752000636314	1.66732965022189	1.74159199471277	0.102299688343703	4.6
P11362	FGFR1	0.139150536938846	0.933104445408004	1.07225498234685	1.14206473528057	1.72319536895451	1.97630595300001	0.616768694234565	13.3333333333333
H0Y8A4	RYK	0.1731955781751	1	1.1731955781751	1.12901118623942	1.89141937286569	1.79639714592911	0.236111021413688	7.11111111111111
P21860	HER3	0.161443159877207	1	1.16144315987721	1.12901118623942	2.09192611892657	2.14098261374282	0.226680976758254	37.8888888888889
P43405	Syk	0.125927924872484	1	1.12592792487248	1.12378215940836	2.18297392321414	2.18533050105919	0.0191078484586054	63.3333333333333
P07949	Ret	0.312208684187928	1	1.31220868418793	1.12205304837081	2.1057460045729	1.86025695987038	0.419597130223601	16.1111111111111
P51451	BLK	0.135327267618281	1	1.13532726761828	1.11520463605102	1.97952963328231	2.03246561335314	0.187347462160549	20.5555555555556
Q06187	BTK	0.129195606136444	1	1.12919560613644	1.10957898119909	1.87721719093529	1.95910322494792	0.329348965748861	17.4444444444444
P08581	Met	0.116120382609885	1	1.11612038260988	1.10679324694015	1.97687795175171	2.06119600162923	0.21530596496761	27.2222222222222
Q9UM73	ALK	0.150255307553968	1	1.15025530755397	1.10568393731556	2.1144579847234	2.09150599341192	0.143894523702719	37.4444444444444
P14616	IRR	0.0936284462908601	1	1.09362844629086	1.09893139713517	1.38703502073107	1.50662014587288	0.239170250283629	4.5
P42679	CTK	0.164178773668988	1	1.16417877366899	1.09636748391576	2.01957507662179	1.87543368702841	0.239659643094138	25.4444444444444
P43403	ZAP70	0.0700002711097088	1	1.07000027110971	1.07468790850035	2.06290335036638	2.09798353008293	0.118156154912234	55.2222222222222
P54762	EphB1	0.071647635658708	1	1.07164763565871	1.07164763565871	1.15063660160095	1.15063660160095	0	3
Q13882	Brk	0.0864542881352795	1	1.08645428813528	1.06752623532285	2.09858635278881	2.09814740889409	0.0773254608902609	56.8888888888889
P16591	Fer	0.0905489363729455	1	1.09054893637295	1.06550154875643	1.77302599499654	1.78044875708977	0.147582682463314	12.6666666666667
P29320	EphA3	0.0597847207267346	1	1.05978472072673	1.05978472072673	1.19025323314107	1.19025323314107	0	4
P42684	Arg	0.0697454498335318	1	1.06974544983353	1.04527520902094	2.01478232203187	2.00240832260022	0.0933531537721199	43.8888888888889
P35916	FLT4	0.077228259281098	1	1.0772282592811	1.0395292224657	1.69415377627653	1.6107012513524	0.15931624570344	12.6666666666667
P29317	EphA2	0.0471549671758495	0.966552222704002	1.01370718987985	1.03857890593355	1.20222486471857	1.124640490586	0.322101770584241	5.88888888888889
P17948	FLT1	0.0470829906520218	1	1.04708299065202	1.03385826726097	1.63156975733817	1.62165579965727	0.151564175330112	15.7777777777778
P06213	InSR	0.0255497483269246	1	1.02554974832692	1.02502800570193	1.66904941268705	1.71365972203275	0.0880749201167483	22.4444444444444
Q15303	HER4	0.0962757662126534	1	1.09627576621265	1.0204516252959	1.8635649272872	1.7061995875483	0.245592041020888	24
P04626	HER2	0.0301021089232858	1	1.03010210892329	1.00833099262005	1.7254130593511	1.66325859578953	0.122920267562157	28.3333333333333
P00533	EGFR	0.0132327785248228	1	1.01323277852482	1.00612308505879	1.73343939836262	1.64479195891165	0.180279940496193	38.6666666666667
P23458	JAK1~b	0.0175424131368716	0.548455006504028	0.5659974196409	0.718285564004873	0.705567574336873	0.882979465092585	0.354823781511425	4.5
Q6ZMQ8	Lmr1	0.00538994962466043	0.301029995663981	0.306419945288642	0.306273051076353	-0.177922825418489	-0.177922825418489	0	3
