Kinase Uniprot ID	Kinase Name	Mean Specificity Score	Mean Significance Score	Mean Final Score	Median Final score	Mean Kinase Statistic	Median Kinase Statistic	SD Kinase Statitistic	Mean peptide set size
P29320	EphA3	0.283579466532838	1	1.28357946653284	1.28357946653284	1.08752143760584	1.08752143760584	0	5
Q05397	FAK1	0.236355877833902	1	1.2363558778339	1.27164621797877	1.09895573394826	1.11707925486663	0.0537998697942944	38.2222222222222
Q06418	Tyro3/Sky	0.264681687791956	1	1.26468168779196	1.24260397120698	1.11189033395581	1.10383500193038	0.047692314149902	42.5555555555556
P42679	CTK	0.307169486606332	1	1.30716948660633	1.23210238398191	1.12044061083394	1.0923551627751	0.101181171817175	26.8888888888889
P08581	Met	0.299391087716639	1	1.29939108771664	1.21253952548158	1.12171905383477	1.0906937290047	0.116204001492052	28.8888888888889
P41240	CSK	0.22553270300967	1	1.22553270300967	1.20830935097988	1.0903143728776	1.10146000714165	0.0464062766294672	40.8888888888889
P21860	HER3	0.197843999712845	1	1.19784399971284	1.1944991418416	1.06535401611911	1.09607620454712	0.0729088694213417	39.6666666666667
O60674	JAK2	0.169429828410848	1	1.16942982841085	1.19178902707578	1.02414175231631	1.05281109575205	0.0667901144499384	18.8888888888889
P35968	KDR	0.214768806398418	1	1.21476880639842	1.17005330405836	1.05956793131088	1.03727702686232	0.0803353392179686	18.6666666666667
P35916	FLT4	0.144992989899502	1	1.1449929898995	1.16430942850757	0.972601318790077	0.988492450376862	0.0939450545781172	15
P30530	Axl	0.184428930678522	1	1.18442893067852	1.16367588429325	1.08956502869563	1.09411097356926	0.0176576809627146	53.7777777777778
P29322	EphA8	0.432977964454531	0.698970004336019	1.13194796879055	1.10457745396059	1.24075235501749	1.17227725586046	0.118602350793304	3.66666666666667
P17948	FLT1	0.0936914303661178	0.966552222704002	1.06024365307012	1.09420411963213	0.89944427151324	0.951901184889466	0.160527306517681	18.1111111111111
Q13882	Brk	0.117259950867684	1	1.11725995086768	1.09097914578884	1.0606346097621	1.05953907456292	0.031896972036916	57.5555555555556
Q15303	HER4	0.108593005743334	1	1.10859300574333	1.0762380391713	0.967800306802737	0.956051404032371	0.137459477690512	28.1111111111111
Q12866	Mer	0.0670046520363901	1	1.06700465203639	1.06550154875643	1.01301113327936	1.01758440484516	0.0142027442540057	46.8888888888889
P00533	EGFR	0.0104647476497643	1	1.01046474764976	1.00744648216786	0.89209331734309	0.878102277619595	0.0521849285045771	43.6666666666667
P04626	HER2	0.0259943667264929	1	1.02599436672649	1.00656376950239	0.873338656399323	0.880009020639917	0.0456398879922339	31.7777777777778
P14616	IRR	0.265475700649424	0.819382002601611	1.08485770325104	0.913640169325252	1.06774466459657	0.988621991886706	0.116523994076196	5
P09769	Fgr	0.14156671587689	0.729848470649001	0.871415186525891	0.844056982028163	0.823279468037406	0.933930940253929	0.25048495970074	7.11111111111111
P10721	Kit	0.124406061913163	0.799313336224012	0.923719398137175	0.811915626285062	0.94416206805541	0.921778734694011	0.0793521930567569	13.8888888888889
P09619	PDGFR[beta]	0.139390316680972	0.698970004336019	0.838360321016991	0.806318970458718	0.950722741072171	0.946387518588486	0.117174881648454	12.1111111111111
P36888	FLT3	0.0285303094096546	0.734666786224105	0.763197095633759	0.719877103697692	0.692602626959362	0.586936938916224	0.174925328346351	13.5714285714286
Q13308	CCK4/PTK7	0.147142882469386	0.522878745280338	0.670021627749724	0.666754301038037	0.825901402170926	0.825901402170926	0	3
P23458	JAK1~b	0.0661634095887083	0.467416557876249	0.533579967464957	0.589646462294467	0.676567228518131	0.724398014229686	0.0956615714231108	4.5
P11362	FGFR1	0.0657241511421564	0.587259445237496	0.652983596379652	0.572513890904215	0.72531705515974	0.858427250646427	0.283597047001149	14
Q15375	EphA7	0.0238036142205506	0.522878745280338	0.546682359500888	0.546987608878545	0.301087046035875	0.301087046035875	0	3
Q06187	BTK	0.0240987852615906	0.5620101361816	0.586108921443191	0.533874129581801	0.767739822307703	0.76814421463592	0.0689353610322747	19
Q6ZMQ8	Lmr1	0.0688901194671872	0.397940008672038	0.466830128139225	0.465973893943865	0.584174542141476	0.584174542141476	0	3
Q08345	DDR1	0.0571912542052028	0.301029995663981	0.358221249869184	0.357041120590209	0.539334529585788	0.539334529585788	0	3
P54762	EphB1	0.0172916611554541	0.221848749616356	0.239140410771811	0.239140410771811	0.255594012876398	0.255594012876398	0	3
